,role,personal_address,contract_address,add_permissioned_runtime,remove_permissioned_runtime,add_prescription_permissions_runtime,remove_prescription_permissions_runtime,request_fill_runtime,add_permissioned_gas_used,remove_permissioned_gas_used,add_prescription_permissions_gas_used,remove_prescription_permissions_gas_used,request_fill_gas_used,add_permissioned_transactions,remove_permissioned_transactions,add_prescription_permissions_transactions,remove_prescription_permissions_transactions,request_fill_transactions,new_prescription_runtime,refill_prescription_runtime,new_prescription_gas_used,refill_prescription_gas_used,new_prescription_transactions,refill_prescription_transactions,add_prescription_runtime,fill_prescription_runtime,request_refill_runtime,add_prescription_gas_used,fill_prescription_gas_used,request_refill_gas_used,add_prescription_transactions,fill_prescription_transactions,request_refill_transactions
680,pharmacy,0x3F851a552690F805d8dD850498051b4fF1851d6D,0xb877e0767A96A8995d7065517aD655e9dCf1Aa58,,,,,,,,,,,,,,,,,,,,,,0.4624600410461426,4.0731565952301025,0.5659904479980469,683642.0,2444040.0,290769.0,7.0,61.0,9.0
681,pharmacy,0x9A410FfEb8FdC9EFC032db3eea4161197020A9E9,0x3c621eFCD51e0aFE5B248Fe8D73d91A77e8Fb87F,,,,,,,,,,,,,,,,,,,,,,0.7455606460571289,6.391559600830078,0.664158821105957,874698.0,3165372.0,355399.0,9.0,79.0,11.0
682,pharmacy,0x7bb1Dc2c103E7321264E957059699282152F2Ab8,0x01ad39e7FdA45274603833093bdFa2fe18ce846A,,,,,,,,,,,,,,,,,,,,,,0.5164477825164795,4.11576509475708,0.7930281162261963,683642.0,2403972.0,323078.0,7.0,60.0,10.0
683,pharmacy,0x5D9c12974a6BeE18E441A530F35ad118851ad273,0x81193F1eDfc745EA6Ecf485bc59a46903903D44C,,,,,,,,,,,,,,,,,,,,,,0.592764139175415,4.652864933013916,0.7255918979644775,779152.0,2724420.0,387672.0,8.0,68.0,12.0
684,pharmacy,0xCCc1534c26686570B4481d045EDA60d891198946,0xe84de5c79af70d235C25c851598813d1449f84d3,,,,,,,,,,,,,,,,,,,,,,0.3486337661743164,2.2151265144348145,0.3994114398956299,397088.0,1322244.0,226163.0,4.0,33.0,7.0
685,pharmacy,0x847E5D854B6271391Ba86cC22f8Ae152296C786e,0x45b1F4Cad2B5a7Ed33236aa89B3b1462c4F24227,,,,,,,,,,,,,,,,,,,,,,0.3001549243927002,2.2253425121307373,0.39726805686950684,397088.0,1322244.0,226163.0,4.0,33.0,7.0
686,pharmacy,0xBcc44F6b73011d6dF2be7694A436E47B77130228,0x4133e4663D9c08d969b1d1635d9cAfa4A2975e85,,,,,,,,,,,,,,,,,,,,,,0.6252899169921875,5.8369574546813965,0.5753903388977051,874698.0,3205440.0,323090.0,9.0,80.0,10.0
687,pharmacy,0x814B6943EF506e2C5ECE115d680489721939360a,0xDc1e1305477aaf2f3298c934ea691629828358cF,,,,,,,,,,,,,,,,,,,,,,0.3400576114654541,2.882814645767212,0.3967621326446533,492610.0,1722924.0,226163.0,5.0,43.0,7.0
688,pharmacy,0x3F62dc3cEadAf1DcE51ff3C30B962a529227725a,0x335AbA4Bd16B53799DC08A16240c676CbeF04D49,,,,,,,,,,,,,,,,,,,,,,0.5193657875061035,4.287067651748657,0.4486544132232666,683642.0,2484108.0,258460.0,7.0,62.0,8.0
689,pharmacy,0xE234A2f238D0C42D4D648F8EcCaAF9783521133b,0x613bBe943ed08fe8030A2AFAc5Fc119725915D25,,,,,,,,,,,,,,,,,,,,,,0.5742843151092529,4.7523744106292725,0.5978996753692627,779176.0,2804760.0,323090.0,8.0,70.0,10.0
690,pharmacy,0x18F4099841d6C84F6feB00c5A2462060cB3C575F,0x292EF5eCD74152a3EA0B9E5A5Ebd4A1cD87166c6,,,,,,,,,,,,,,,,,,,,,,0.34041595458984375,3.1528496742248535,0.3353691101074219,492610.0,1762992.0,193854.0,5.0,44.0,6.0
691,pharmacy,0x28E05cc55794A27f71e850BDb7a0827D77c3a8B1,0xf323B9dA54093993a2583281a4D55742185AbC12,,,,,,,,,,,,,,,,,,,,,,0.6119027137756348,4.662342071533203,0.6998310089111328,779176.0,2724624.0,387708.0,8.0,68.0,12.0
692,pharmacy,0x1e891466028D5b75DA963455F858246070e5B8a3,0x71a7653F3EB32Da4225B7B43593B712acb77Bf81,,,,,,,,,,,,,,,,,,,,,,0.42327284812927246,3.976412534713745,0.5733320713043213,588132.0,2003400.0,323090.0,6.0,50.0,10.0
693,pharmacy,0xDEE073bD044E29FcCa6A8B25E7C5267D3B2EB506,0xb43318c0fa5f3F236e5354c0C0DBb890B2789494,,,,,,,,,,,,,,,,,,,,,,0.060674190521240234,0.6364977359771729,0.05806851387023926,110522.0,360612.0,32309.0,1.0,9.0,1.0
694,pharmacy,0xEaCcC3502Fec8840113f0061A55d6eEEA4b6ec84,0x6ac5a3308720F37E718B09755f170C9d9511797E,,,,,,,,,,,,,,,,,,,,,,0.4103424549102783,3.6758203506469727,0.5193288326263428,588132.0,2043468.0,290781.0,6.0,51.0,9.0
695,pharmacy,0x1Dbdb78D3F59480209C9Ed8c06b054d6d8eA15C0,0x04c92DA24bA11105db4e67c3b227b6890e8A4E46,,,,,,,,,,,,,,,,,,,,,,0.27048254013061523,2.1421964168548584,0.5205364227294922,397076.0,1282080.0,258448.0,4.0,32.0,8.0
696,pharmacy,0x5D2F0e2b5216e564D323F76463d03D7baCA41874,0xb6ED3a624b0e60d2a2639d820B753b9438c2DDc5,,,,,,,,,,,,,,,,,,,,,,0.45093870162963867,3.597341775894165,0.5242717266082764,588132.0,2043468.0,290781.0,6.0,51.0,9.0
697,pharmacy,0x11460D95319D4167d813BE8b784133243D2bfBA4,0xA3C72B1Da7F661Ab43f7974748dD4957109944aF,,,,,,,,,,,,,,,,,,,,,,0.4088318347930908,3.4774162769317627,0.425889253616333,588120.0,2123496.0,226151.0,6.0,53.0,7.0
698,pharmacy,0x71827C5cE7736477C5200cdE109Fae43E313fe8c,0x18AC5bf179eF2B738Cae67442DbA108CD392280D,,,,,,,,,,,,,,,,,,,,,,0.36139655113220215,2.8969507217407227,0.3323705196380615,492610.0,1762992.0,193854.0,5.0,44.0,6.0
699,pharmacy,0xDE280BEF5907b0894a4e5690126263fc0E7DAf31,0xBbAf39De985fC928272D4Fc025fFED1013765Cf4,,,,,,,,,,,,,,,,,,,,,,0.22035574913024902,1.7878568172454834,0.2226426601409912,301566.0,1041768.0,129236.0,3.0,26.0,4.0
700,pharmacy,0xDCF47fa70A62eb6C272719A71F1208317856aCf4,0xfab69b6fEc7Ac4eDE77168692Eab0D52F97fCA13,,,,,,,,,,,,,,,,,,,,,,0.5283513069152832,3.7207272052764893,0.7958340644836426,683642.0,2283780.0,419993.0,7.0,57.0,13.0
701,pharmacy,0x981BCdeEF25606bDd0b06AB650706f5761118bE5,0x80C8B6D8e1cCddEe1C851841406Cf929805A6D3e,,,,,,,,,,,,,,,,,,,,,,0.34240221977233887,2.7247231006622314,0.4727141857147217,492610.0,1682856.0,258472.0,5.0,42.0,8.0
702,pharmacy,0xBF447569379e256b73D078070E1fd74Ade100443,0x2e356803D5B2145CF6c8c2e184348315751EaFE5,,,,,,,,,,,,,,,,,,,,,,0.0898432731628418,0.6189491748809814,0.057555198669433594,110522.0,360612.0,32309.0,1.0,9.0,1.0
